"","year","cell","cell_lat","cell_lng","gr_mn_open","gr_popen","gr_mn_for","gr_pfor","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"637",2011,592,43.7827146670404,-82.4962552442125,156.52,0.65,134.77,0.35,21.75,1758,75,50,304.404056357573,915.002926896024
"638",2011,593,44.4260057265326,-78.7499999978607,145.99,0.19,136.76,0.81,9.23000000000002,1759,74,47,282.052248114914,896.92397312323
"639",2011,594,43.7827146678839,-75.0037447526642,134.04,0.07,134.41,0.93,-0.370000000000005,1760,72,45,334.049446297002,866.334287984523
"640",2011,595,43.1334602440522,-71.3554430901979,135.93,0.01,135.12,0.99,0.810000000000002,1761,53,41,335.496901709858,897.499108924617
"641",2011,616,NA,NA,NA,NA,NA,NA,NA,1762,35,71,701.613693602756,1397.63258270473
"642",2011,617,39.901362943232,-90.9604566621439,148.55,0.76,115.84,0.24,32.71,1763,41,68,652.108931921695,1295.94460918543
"643",2011,618,40.6811083428193,-87.5982717795415,164.65,0.9,125.71,0.1,38.94,1764,55,66,567.988898598354,1187.6722501012
"644",2011,619,41.3602908290038,-84.1263735168693,168.7,0.84,129.6,0.16,39.1,1765,62,58,497.739836688049,1131.67157530878
"645",2011,620,42.0052084710769,-80.5643406598932,156.98,0.29,128.91,0.71,28.07,1766,68,64,388.545788709087,1036.73021213479
"646",2011,621,42.0052084718332,-76.9356593369912,138.43,0.08,132.02,0.92,6.41,1767,62,53,418.489716914573,963.5095566509
"647",2011,622,41.3602908300926,-73.3736264798146,131.27,0.02,129.05,0.98,2.22,1768,37,64,457.345178073676,1057.51575428123
"648",2011,644,37.3548453039453,-92.2073969921021,115.4,0.02,113.65,0.98,1.75,1769,16,87,767.890648440508,1395.85549062079
"649",2011,645,38.185511830815,-88.952601724861,152.68,0.65,113.13,0.35,39.55,1770,27,86,776.504492671377,1354.53798413647
"650",2011,646,38.9133345719446,-85.6252957885435,154.96,0.4,114.76,0.6,40.2,1771,32,79,692.523321818734,1274.14343129246
"651",2011,647,39.5762282432288,-82.228512671223,161.37,0.23,121.41,0.77,39.96,1772,41,62,615.036518024325,1164.21683189534
"652",2011,648,40.2321033043929,-78.7499999977145,115.37,0.06,123.87,0.94,-8.5,1773,42,63,555.660206077264,1094.97931034243
"653",2011,649,39.5762282442583,-75.2714873254758,130.83,0.2,117.77,0.8,13.06,1774,19,80,657.582868597883,1276.77180987783
"654",2011,672,35.6719141750947,-90.3080436912314,159.76,0.63,107.32,0.37,52.44,1776,11,109,950.602332206718,1529.97256885107
"655",2011,673,36.4507394369357,-87.063122007697,124.38,0.16,105.94,0.84,18.44,1777,12,98,857.880879953068,1408.71001383545
"656",2011,674,37.1280761088605,-83.7632953205549,106.56,0.02,111.03,0.98,-4.47,1778,21,97,753.523651461711,1274.67791009181
"657",2011,675,37.7871442771923,-80.4397747302607,98.92,0.03,119.63,0.97,-20.71,1779,32,76,636.590981298297,1129.28863017401
"658",2011,676,37.787144278149,-77.0602252664455,128.22,0.06,113.36,0.94,14.86,1780,4,99,814.878093873739,1412.46970783742
"659",2011,702,35.3305934931475,-82.0025583843542,95.15,0.01,106.72,0.99,-11.57,1785,5,102,837.833358456129,1360.93461819348
"660",2011,703,35.9983013483697,-78.7499999975762,142.19,0.1,110.62,0.9,31.57,1786,0,102,909.258665383931,1467.17337796298
"661",2011,733,35.330593494296,-75.4974416214385,136.51,0.22,116.65,0.78,19.86,1794,1,123,955.316622212357,1541.85213511928
"662",2011,734,37.1280761101847,-73.7367046853623,149.81,0.27,133.69,0.73,16.12,NA,NA,NA,NA,NA
"663",2011,736,40.6811083445034,-69.9017282266508,139.86,0.05,137.32,0.95,2.54000000000002,1795,16,76,355.098753300181,1047.97494654355
"664",2011,738,44.1402918706975,-65.5800519324866,136.87,0.01,141.97,0.99,-5.09999999999999,1796,42,61,186.399783883868,697.837630962102
"665",2011,739,45.8181578991492,-63.2081616286462,148.06,0.08,142.34,0.92,5.72,1797,50,57,131.146242543387,701.827039331341
"666",2011,740,47.4513518013259,-60.6792006261635,140.97,0.12,148.66,0.88,-7.69,1798,56,62,70.9504385770017,530.891591562488
"667",2012,487,49.9751478154167,-61.8189891890388,143.26,0.03,135.45,0.97,7.81,1877,99,34,73.6639711019857,454.13280909429
"668",2012,507,48.3185222794017,-93.0488899839306,179.98,0.01,138.58,0.99,41.4,1878,78,32,283.511032357871,758.534416453428
"669",2012,508,49.0717115252331,-89.1336983912323,140.8,0,147.36,1,-6.56,1879,91,37,167.780316950663,679.034827147151
"670",2012,509,49.7299451365089,-85.0805221420807,144.29,0,146.25,1,-1.96000000000001,1880,101,37,211.644899876815,635.300787399251
"671",2012,512,49.7299451372616,-72.4194778549693,147.32,0.04,142.08,0.96,5.23999999999998,1883,103,31,198.400088559925,530.312150641141
"672",2012,513,49.0717115262395,-68.3663016055686,137.15,0.02,141.66,0.98,-4.50999999999999,1884,101,36,152.420905048805,590.444500444867
"673",2012,514,48.3185222805963,-64.4511100125928,143.42,0.01,143.57,0.99,-0.150000000000006,1885,86,46,153.053148950543,653.250879671742
"674",2012,534,45.8181578968882,-94.2918383779928,146.5,0.02,127.47,0.98,19.03,1886,47,44,415.166234509225,979.976117356496
"675",2012,535,46.6202372401658,-90.5920142702139,137.74,0.01,134.58,0.99,3.16,1887,64,41,294.010084073359,796.903037701844
"676",2012,536,47.3238018444925,-86.765883794354,135.15,0.01,139.3,0.99,-4.15000000000001,1888,51,54,186.046203364007,713.959708047893
"677",2012,537,47.9578000244937,-82.8176553580113,135.01,0,143.34,1,-8.33000000000001,1889,91,43,261.697908702279,661.315101395288
"678",2012,538,48.5865921308426,-78.7499999980182,140.22,0.03,143.79,0.97,-3.56999999999999,1890,95,39,263.188242628424,610.98847250189
"679",2012,539,47.9578000251635,-74.6823446390516,141.12,0.02,142.51,0.98,-1.38999999999999,1891,89,35,239.155631495127,607.768881809189
"680",2012,540,47.3238018454606,-70.7341162024827,138.91,0.05,140.94,0.95,-2.03,1892,84,37,215.611663272425,684.831198243442
"681",2012,541,46.6202372413531,-66.9079857263678,149.7,0.03,142.38,0.97,7.31999999999999,1893,69,42,207.660677647016,766.583589944362
"682",2012,562,44.1402918686353,-91.9199480740029,140.4,0.39,121.25,0.61,19.15,1894,39,57,522.702401008291,1058.34781179147
"683",2012,563,44.8891978391312,-88.2953307659256,135.09,0.26,128.81,0.74,6.28,1895,39,56,385.371383474225,919.733912005545
"684",2012,564,45.5580435896312,-84.5586595325796,125.16,0.07,135.9,0.93,-10.74,1896,37,57,306.959772097227,849.381088436954
"685",2012,565,46.1870092076203,-80.7130536184924,133.57,0.02,137.98,0.98,-4.41,1897,56,60,289.854497282382,791.851665050256
"686",2012,566,46.1870092081857,-76.7869463785758,142.6,0.05,138.62,0.95,3.97999999999999,1898,70,45,320.000025139381,783.199583168473
"687",2012,567,45.5580435905451,-72.9413404642818,154.36,0.21,136,0.79,18.36,1899,54,48,321.555074411099,836.419143435845
"688",2012,568,44.8891978402986,-69.2046692307013,134.13,0.01,139.19,0.99,-5.06,1900,44,52,247.69406992794,820.96591242856
"689",2012,589,41.5914814738607,-93.0964601408556,141.89,0.94,100.9,0.06,40.99,1901,21,69,674.260793330042,1199.36145297571
"690",2012,590,42.4255736420171,-89.6927335499159,137.58,0.77,106.86,0.23,30.72,1902,19,68,589.79678565116,1151.30146981947
"691",2012,591,43.1334602429176,-86.1445569064626,136.92,0.35,120.94,0.65,15.98,1903,18,76,471.121446555814,1059.91274112454
"692",2012,592,43.7827146670404,-82.4962552442125,148.42,0.65,125.05,0.35,23.37,1904,24,77,384.122629587014,943.645184950958
"693",2012,593,44.4260057265326,-78.7499999978607,137.85,0.19,131.45,0.81,6.40000000000001,1905,32,64,358.374617540701,926.339032000901
"694",2012,594,43.7827146678839,-75.0037447526642,128.03,0.07,130.75,0.93,-2.72,1906,26,57,366.022394228978,898.43142113397
"695",2012,595,43.1334602440522,-71.3554430901979,131.51,0.01,130.78,0.99,0.72999999999999,1907,19,58,360.166361954266,949.65050002622
"696",2012,616,NA,NA,NA,NA,NA,NA,NA,1908,7,88,866.366835195862,1420.16586929481
"697",2012,617,39.901362943232,-90.9604566621439,130.46,0.76,95.78,0.24,34.68,1909,10,88,780.510308726395,1342.12413085926
"698",2012,618,40.6811083428193,-87.5982717795415,149.1,0.9,100.79,0.1,48.31,1910,12,91,671.020068205948,1226.15182916297
"699",2012,619,41.3602908290038,-84.1263735168693,154.39,0.84,107.09,0.16,47.3,1911,13,85,591.415522795457,1156.67080910637
"700",2012,620,42.0052084710769,-80.5643406598932,148.34,0.29,117.75,0.71,30.59,1912,19,94,471.535639295406,1049.03010024829
"701",2012,621,42.0052084718332,-76.9356593369912,137.02,0.08,124.96,0.92,12.06,1913,15,69,448.143411000632,988.934429534619
"702",2012,622,41.3602908300926,-73.3736264798146,127.92,0.02,124.29,0.98,3.63,1914,11,78,458.263040793864,1089.88829459349
"703",2012,644,37.3548453039453,-92.2073969921021,96.63,0.02,93.69,0.98,2.94,1915,3,104,875.11778477595,1427.83107372081
"704",2012,645,38.185511830815,-88.952601724861,125.98,0.61,90.44,0.39,35.54,1916,3,110,860.151342517092,1388.78579841519
"705",2012,646,38.9133345719446,-85.6252957885435,134.95,0.38,95.76,0.62,39.19,1917,7,103,757.965677285062,1307.57602164391
"706",2012,647,39.5762282432288,-82.228512671223,144.53,0.23,107.33,0.77,37.2,1918,8,94,652.744001142999,1190.04686001945
"707",2012,648,40.2321033043929,-78.7499999977145,119,0.06,115.96,0.94,3.04000000000001,1919,8,90,560.220103895485,1106.39657026336
"708",2012,649,39.5762282442583,-75.2714873254758,140.46,0.2,115.52,0.8,24.94,1920,4,104,623.795229035403,1304.62935952884
"709",2012,672,35.6719141750947,-90.3080436912314,143.99,0.63,88.09,0.37,55.9,1922,0,141,1049.81301408878,1539.91320924281
"710",2012,673,36.4507394369357,-87.063122007697,111.1,0.15,88.46,0.85,22.64,1923,0,123,923.902829330582,1427.31187706294
"711",2012,674,37.1280761088605,-83.7632953205549,100.02,0.02,99.5,0.98,0.519999999999996,1924,2,125,790.418647064608,1289.24431226986
"712",2012,675,37.7871442771923,-80.4397747302607,97.18,0.03,113.57,0.97,-16.39,1925,4,96,621.557442377263,1138.97984370857
"713",2012,676,37.787144278149,-77.0602252664455,134.54,0.06,109.51,0.94,25.03,1926,0,118,789.256314960776,1433.48109767708
"714",2012,702,35.3305934931475,-82.0025583843542,91.49,0.01,99.59,0.99,-8.10000000000001,1931,1,126,826.399625790026,1327.05424256379
"715",2012,703,35.9983013483697,-78.7499999975762,153.09,0.1,106.79,0.9,46.3,1932,0,128,864.988381954314,1444.33895134335
"716",2012,733,35.330593494296,-75.4974416214385,147.61,0.22,120.1,0.78,27.51,1940,0,160,892.66126923014,1528.54341262928
"717",2012,734,37.1280761101847,-73.7367046853623,157.05,0.26,138.86,0.74,18.19,NA,NA,NA,NA,NA
"718",2012,736,40.6811083445034,-69.9017282266508,135.52,0.05,134.57,0.95,0.950000000000017,1941,4,100,360.382910644068,1081.59430262866
"719",2012,738,44.1402918706975,-65.5800519324866,134.93,0.01,143.27,0.99,-8.34,1942,29,61,216.482984194727,799.589259506886
"720",2012,739,45.8181578991492,-63.2081616286462,143.71,0.08,141.96,0.92,1.75,1943,41,61,183.270799370547,829.16210609964
"721",2012,740,47.4513518013259,-60.6792006261635,140.36,0.11,144.02,0.88,-3.66,1944,52,53,95.394931335626,700.329109753854
"722",2013,487,49.9751478154167,-61.8189891890388,149.47,0.03,140.89,0.97,8.58000000000001,2023,94,41,39.9747985763452,334.146416950595
"723",2013,507,48.3185222794017,-93.0488899839306,159.72,0.01,152.41,0.99,7.31,2024,109,22,209.116421088484,725.654510768726
"724",2013,508,49.0717115252331,-89.1336983912323,159.65,0,158.21,1,1.44,2025,108,25,108.030362493947,563.803495453408
"725",2013,509,49.7299451365089,-85.0805221420807,156.55,0,157.24,1,-0.689999999999998,2026,116,23,118.931772217189,532.882017902202
"726",2013,512,49.7299451372616,-72.4194778549693,150.74,0.04,143.23,0.96,7.51000000000002,2029,111,32,127.074641564122,467.917126641981
"727",2013,513,49.0717115262395,-68.3663016055686,145.45,0.02,147.71,0.98,-2.26000000000002,2030,101,34,96.4756986193606,477.779623062913
"728",2013,514,48.3185222805963,-64.4511100125928,151.69,0.01,149.63,0.99,2.06,2031,87,42,102.034379239114,542.900544287796
"729",2013,534,45.8181578968882,-94.2918383779928,164.8,0.02,147.71,0.98,17.09,2032,93,35,288.447977856699,953.436159093459
"730",2013,535,46.6202372401658,-90.5920142702139,157.33,0.01,150.72,0.99,6.61000000000001,2033,90,31,194.853491806679,721.07088887105
"731",2013,536,47.3238018444925,-86.765883794354,152.14,0.01,151.95,0.99,0.189999999999998,2034,83,46,97.6986826896511,550.672191959136
"732",2013,537,47.9578000244937,-82.8176553580113,153.93,0.01,153.61,0.99,0.319999999999993,2035,108,30,166.890746451441,587.164977465825
"733",2013,538,48.5865921308426,-78.7499999980182,150.23,0.03,149.67,0.97,0.560000000000002,2036,105,31,183.760712867003,573.033505224628
"734",2013,539,47.9578000251635,-74.6823446390516,147.19,0.02,144.58,0.98,2.60999999999999,2037,103,34,172.404331663671,553.49333462222
"735",2013,540,47.3238018454606,-70.7341162024827,148.41,0.05,141.72,0.95,6.69,2038,87,33,169.292438522717,576.617379433455
"736",2013,541,46.6202372413531,-66.9079857263678,154.35,0.03,144.38,0.97,9.97,2039,70,36,191.789337573087,675.405221286745
"737",2013,562,44.1402918686353,-91.9199480740029,159.58,0.39,140.54,0.61,19.04,2040,74,44,355.930595002219,1012.32171607701
"738",2013,563,44.8891978391312,-88.2953307659256,154.16,0.26,143.59,0.74,10.57,2041,72,43,261.242882750699,828.044388138743
"739",2013,564,45.5580435896312,-84.5586595325796,136.69,0.07,142.02,0.93,-5.33000000000001,2042,65,50,227.096872870398,756.714715163933
"740",2013,565,46.1870092076203,-80.7130536184924,138.22,0.02,142.77,0.98,-4.55000000000001,2043,85,48,194.837955617968,678.516080519452
"741",2013,566,46.1870092081857,-76.7869463785758,154.75,0.05,139.6,0.95,15.15,2044,82,41,234.091938358762,694.923724343054
"742",2013,567,45.5580435905451,-72.9413404642818,158.74,0.21,136.32,0.79,22.42,2045,67,40,273.878377591076,766.250471307024
"743",2013,568,44.8891978402986,-69.2046692307013,139.06,0.01,139.5,0.99,-0.439999999999998,2046,60,42,231.928216723375,769.020862914821
"744",2013,589,41.5914814738607,-93.0964601408556,163.98,0.94,128.68,0.06,35.3,2047,43,54,469.766094660938,1147.88957943351
"745",2013,590,42.4255736420171,-89.6927335499159,156.74,0.77,132.82,0.23,23.92,2048,48,48,448.480541535675,1064.22519602296
"746",2013,591,43.1334602429176,-86.1445569064626,149.79,0.35,134.52,0.65,15.27,2049,43,59,373.54605501586,954.693694820131
"747",2013,592,43.7827146670404,-82.4962552442125,157.14,0.65,133.42,0.35,23.72,2050,45,59,307.289636923209,864.099038565034
"748",2013,593,44.4260057265326,-78.7499999978607,147.67,0.19,134.65,0.81,13.02,2051,49,55,273.756091442894,823.492123595123
"749",2013,594,43.7827146678839,-75.0037447526642,135.11,0.07,133.33,0.93,1.78,2052,46,51,296.070584181958,841.486232756648
"750",2013,595,43.1334602440522,-71.3554430901979,136.9,0.01,134.53,0.99,2.37,2053,34,51,317.457242690997,914.14716430901
"751",2013,616,NA,NA,NA,NA,NA,NA,NA,2054,18,74,598.197843174125,1332.04197894071
"752",2013,617,39.901362943232,-90.9604566621439,159.79,0.76,122.61,0.24,37.18,2055,22,68,584.901700362973,1235.33625334927
"753",2013,618,40.6811083428193,-87.5982717795415,167.14,0.9,127.12,0.1,40.02,2056,28,68,543.804440907286,1128.53395265964
"754",2013,619,41.3602908290038,-84.1263735168693,161.2,0.84,129.88,0.16,31.32,2057,32,65,504.077266839609,1052.22010124228
"755",2013,620,42.0052084710769,-80.5643406598932,156.82,0.29,127.14,0.71,29.68,2058,37,71,392.368488910283,944.6104991236
"756",2013,621,42.0052084718332,-76.9356593369912,141.21,0.08,130.71,0.92,10.5,2059,35,60,373.753420334488,919.854773495147
"757",2013,622,41.3602908300926,-73.3736264798146,134.89,0.02,130.63,0.98,4.25999999999999,2060,23,65,389.721078284128,1043.96956651364
"758",2013,644,37.3548453039453,-92.2073969921021,124.77,0.02,120.16,0.98,4.61,2061,4,83,648.952583751921,1294.14890984129
"759",2013,645,38.185511830815,-88.952601724861,160.61,0.65,118.1,0.35,42.51,2062,8,87,672.26109734645,1252.64861092934
"760",2013,646,38.9133345719446,-85.6252957885435,157.89,0.4,118.08,0.6,39.81,2063,13,76,650.848011074508,1189.79633521313
"761",2013,647,39.5762282432288,-82.228512671223,157.4,0.24,121.11,0.76,36.29,2064,19,67,589.113749865944,1084.58426764264
"762",2013,648,40.2321033043929,-78.7499999977145,132.07,0.06,126.25,0.94,5.81999999999999,2065,21,65,507.978193462093,1022.44830796577
"763",2013,649,39.5762282442583,-75.2714873254758,148.99,0.2,125.17,0.8,23.82,2066,7,90,572.71512960626,1217.26535472283
"764",2013,672,35.6719141750947,-90.3080436912314,162.53,0.63,113.16,0.37,49.37,2068,2,116,807.635141818717,1449.084742867
"765",2013,673,36.4507394369357,-87.063122007697,142.54,0.16,114.76,0.84,27.78,2069,2,98,741.19247848304,1313.50118196398
"766",2013,674,37.1280761088605,-83.7632953205549,125.8,0.02,117.78,0.98,8.02,2070,2,99,666.528024202354,1207.31815981357
"767",2013,675,37.7871442771923,-80.4397747302607,115.67,0.03,124.84,0.97,-9.17,2071,12,82,530.367962764716,1026.89796809173
"768",2013,676,37.787144278149,-77.0602252664455,141.34,0.06,118.77,0.94,22.57,2072,2,120,719.232636558036,1326.52155126813
"769",2013,702,35.3305934931475,-82.0025583843542,112.22,0.01,116.53,0.99,-4.31,2077,1,124,684.423138053617,1245.77053102741
"770",2013,703,35.9983013483697,-78.7499999975762,137.57,0.1,114.74,0.9,22.83,2078,1,121,781.160578502517,1377.79502904368
"771",2013,733,35.330593494296,-75.4974416214385,146.24,0.22,124.72,0.78,21.52,2086,0,148,807.296816299121,1417.34475767343
"772",2013,734,37.1280761101847,-73.7367046853623,156.47,0.31,145.42,0.69,11.05,NA,NA,NA,NA,NA
"773",2013,736,40.6811083445034,-69.9017282266508,139.02,0.05,135.22,0.95,3.80000000000001,2087,15,93,354.116833025628,1044.93032514287
"774",2013,738,44.1402918706975,-65.5800519324866,141.38,0.01,146.53,0.99,-5.15000000000001,2088,36,60,193.2708264469,748.252012606274
"775",2013,739,45.8181578991492,-63.2081616286462,149.47,0.08,146.08,0.92,3.38999999999999,2089,52,60,172.549066149838,782.201451845982
"776",2013,740,47.4513518013259,-60.6792006261635,143.95,0.12,140.79,0.88,3.16,2090,58,56,100.299915845489,641.011589229533
"777",2014,487,49.9751478154167,-61.8189891890388,157.1,0.03,148.07,0.97,9.03,2169,115,31,56.2212364180068,472.401350571869
"778",2014,507,48.3185222794017,-93.0488899839306,155.76,0.01,149.54,0.99,6.22,2170,111,23,236.220824357477,626.690634234855
"779",2014,508,49.0717115252331,-89.1336983912323,155.39,0,152.95,1,2.44,2171,119,29,120.756658253262,478.742328478568
"780",2014,509,49.7299451365089,-85.0805221420807,152.8,0,152.74,1,0.0600000000000023,2172,127,25,155.347203005226,465.269166750128
"781",2014,512,49.7299451372616,-72.4194778549693,151.54,0.04,146.68,0.96,4.85999999999999,2175,131,27,145.22059268655,518.45217449565
"782",2014,513,49.0717115262395,-68.3663016055686,146.7,0.02,148.94,0.98,-2.24000000000001,2176,118,31,118.888056944607,595.304399157939
"783",2014,514,48.3185222805963,-64.4511100125928,154.75,0.01,151.16,0.99,3.59,2177,100,35,119.579808450459,669.956898818196
"784",2014,534,45.8181578968882,-94.2918383779928,161.6,0.02,145.88,0.98,15.72,2178,98,30,340.060829246329,842.742843109213
"785",2014,535,46.6202372401658,-90.5920142702139,153.3,0.01,148.61,0.99,4.69,2179,107,28,214.980970498698,611.690793046585
"786",2014,536,47.3238018444925,-86.765883794354,151.73,0.01,150.86,0.99,0.869999999999976,2180,107,44,136.369372581895,410.501183373206
"787",2014,537,47.9578000244937,-82.8176553580113,151.16,0.01,151.66,0.99,-0.5,2181,124,33,186.800932026364,484.294604222884
"788",2014,538,48.5865921308426,-78.7499999980182,152.17,0.03,149.41,0.97,2.75999999999999,2182,125,28,182.239896208569,525.639837339977
"789",2014,539,47.9578000251635,-74.6823446390516,149.96,0.02,147.14,0.98,2.82000000000002,2183,121,30,180.55618556042,548.691681473844
"790",2014,540,47.3238018454606,-70.7341162024827,149.18,0.05,145.59,0.95,3.59,2184,111,32,175.507263315001,622.865667602275
"791",2014,541,46.6202372413531,-66.9079857263678,157.24,0.03,149.43,0.97,7.81,2185,93,33,182.256158524677,706.468665886522
"792",2014,562,44.1402918686353,-91.9199480740029,157.83,0.39,142.82,0.61,15.01,2186,91,34,400.647302040751,902.611193425678
"793",2014,563,44.8891978391312,-88.2953307659256,154.26,0.26,145.53,0.74,8.72999999999999,2187,91,36,281.919062488708,729.15551742284
"794",2014,564,45.5580435896312,-84.5586595325796,142.3,0.07,147.98,0.93,-5.67999999999998,2188,95,45,205.337014136276,631.875850649382
"795",2014,565,46.1870092076203,-80.7130536184924,144.28,0.02,147.62,0.98,-3.34,2189,105,37,184.231591251323,591.882666783695
"796",2014,566,46.1870092081857,-76.7869463785758,157.89,0.05,143.49,0.95,14.4,2190,103,32,247.778157598396,645.055531537721
"797",2014,567,45.5580435905451,-72.9413404642818,163.52,0.21,141.26,0.79,22.26,2191,88,33,270.305661763138,724.359641225039
"798",2014,568,44.8891978402986,-69.2046692307013,142.21,0.01,143.63,0.99,-1.41999999999999,2192,82,36,223.787274439413,732.811839094966
"799",2014,589,41.5914814738607,-93.0964601408556,160.63,0.94,131.7,0.06,28.93,2193,70,45,532.22196347941,984.898623277669
"800",2014,590,42.4255736420171,-89.6927335499159,157.08,0.77,135.12,0.23,21.96,2194,77,43,479.78877424545,953.88202125221
"801",2014,591,43.1334602429176,-86.1445569064626,152.46,0.35,139.07,0.65,13.39,2195,82,57,359.023144482501,836.111025271753
"802",2014,592,43.7827146670404,-82.4962552442125,164.12,0.65,139.02,0.35,25.1,2196,82,54,295.165311183296,756.261171717911
"803",2014,593,44.4260057265326,-78.7499999978607,153.04,0.19,139.86,0.81,13.18,2197,81,47,253.896871977875,734.014629440021
"804",2014,594,43.7827146678839,-75.0037447526642,141.93,0.07,137.58,0.93,4.34999999999999,2198,74,39,310.014440487926,755.758953542354
"805",2014,595,43.1334602440522,-71.3554430901979,140.97,0.01,139.22,0.99,1.75,2199,63,39,302.819362314339,817.168573173164
"806",2014,616,NA,NA,NA,NA,NA,NA,NA,2200,41,61,695.16048763605,1238.01411663673
"807",2014,617,39.901362943232,-90.9604566621439,153.52,0.76,126.89,0.24,26.63,2201,52,52,652.878108882254,1131.29763829736
"808",2014,618,40.6811083428193,-87.5982717795415,162.65,0.9,128.4,0.1,34.25,2202,62,54,563.283934372245,1013.65854124039
"809",2014,619,41.3602908290038,-84.1263735168693,162.29,0.84,132.2,0.16,30.09,2203,67,57,497.848956524657,976.327639621547
"810",2014,620,42.0052084710769,-80.5643406598932,163.82,0.29,132.84,0.71,30.98,2204,66,65,368.602355003833,869.501036179289
"811",2014,621,42.0052084718332,-76.9356593369912,148.03,0.08,136.22,0.92,11.81,2205,65,48,386.679093750926,848.778558354521
"812",2014,622,41.3602908300926,-73.3736264798146,137.86,0.02,134.71,0.98,3.15000000000001,2206,47,54,404.971585147267,966.120739689111
"813",2014,644,37.3548453039453,-92.2073969921021,124.39,0.02,121.63,0.98,2.76000000000001,2207,22,71,724.668035051911,1246.32364572177
"814",2014,645,38.185511830815,-88.952601724861,152.14,0.65,121.21,0.35,30.93,2208,35,65,723.942137708978,1203.10130125152
"815",2014,646,38.9133345719446,-85.6252957885435,157.28,0.4,121.73,0.6,35.55,2209,36,71,676.872596147777,1123.65495303045
"816",2014,647,39.5762282432288,-82.228512671223,160.13,0.24,126.01,0.76,34.12,2210,35,65,583.873519180973,1038.44266235804
"817",2014,648,40.2321033043929,-78.7499999977145,136.61,0.06,130.66,0.94,5.95000000000002,2211,43,60,497.017953962019,963.948700437817
"818",2014,649,39.5762282442583,-75.2714873254758,151.62,0.2,128.31,0.8,23.31,2212,24,71,561.792226609411,1147.24714262384
"819",2014,672,35.6719141750947,-90.3080436912314,156.88,0.63,115.95,0.37,40.93,2214,15,94,874.946016219439,1387.69788142948
"820",2014,673,36.4507394369357,-87.063122007697,131.65,0.16,116.16,0.84,15.49,2215,16,80,808.803905767731,1301.06984142877
"821",2014,674,37.1280761088605,-83.7632953205549,126.69,0.02,119.35,0.98,7.34,2216,12,88,750.726724393252,1202.01619509806
"822",2014,675,37.7871442771923,-80.4397747302607,117.44,0.03,126.62,0.97,-9.18000000000001,2217,16,68,573.744767388468,981.469361931635
"823",2014,676,37.787144278149,-77.0602252664455,142.55,0.06,121.89,0.94,20.66,2218,6,97,755.642233421291,1282.1430596227
"824",2014,702,35.3305934931475,-82.0025583843542,110.89,0.01,115.73,0.99,-4.84,2223,5,95,780.796780482884,1255.06970878864
"825",2014,703,35.9983013483697,-78.7499999975762,148.84,0.1,117.42,0.9,31.42,2224,4,101,880.190188435792,1363.97646810405
"826",2014,733,35.330593494296,-75.4974416214385,151.51,0.22,124.36,0.78,27.15,2232,4,132,862.464968114388,1403.09882872849
"827",2014,734,37.1280761101847,-73.7367046853623,156.31,0.27,144.05,0.73,12.26,NA,NA,NA,NA,NA
"828",2014,736,40.6811083445034,-69.9017282266508,143.68,0.05,139.18,0.95,4.5,2233,37,75,330.232056067158,944.408470496891
"829",2014,738,44.1402918706975,-65.5800519324866,142.77,0.01,147.55,0.99,-4.78,2234,55,52,188.812271103317,716.045375278551
"830",2014,739,45.8181578991492,-63.2081616286462,154.92,0.08,150.42,0.92,4.5,2235,67,50,137.4875782859,771.178389053118
"831",2014,740,47.4513518013259,-60.6792006261635,152.23,0.12,154.29,0.87,-2.06,2236,82,46,68.8437157353449,670.116270070657
"832",2015,487,49.9751478154167,-61.8189891890388,159.29,0.03,148.7,0.97,10.59,2315,110,27,37.9674643233433,375.411037556085
"833",2015,507,48.3185222794017,-93.0488899839306,151.31,0.01,143.31,0.99,8,2316,108,32,248.72804293834,762.786539165659
"834",2015,508,49.0717115252331,-89.1336983912323,149.53,0,149.27,1,0.259999999999991,2317,113,31,132.550525189583,623.576561542419
"835",2015,509,49.7299451365089,-85.0805221420807,151.41,0,151.23,1,0.180000000000007,2318,124,24,153.393893159114,625.408191150442
"836",2015,512,49.7299451372616,-72.4194778549693,153.82,0.04,143.83,0.96,9.98999999999998,2321,125,25,137.578446701668,581.680697086512
"837",2015,513,49.0717115262395,-68.3663016055686,148.44,0.02,145.95,0.98,2.49000000000001,2322,116,28,118.718091437752,563.316452219507
"838",2015,514,48.3185222805963,-64.4511100125928,154.63,0.01,150.04,0.99,4.59,2323,105,41,125.657664773618,599.235737241634
"839",2015,534,45.8181578968882,-94.2918383779928,160.6,0.02,134.56,0.98,26.04,2324,91,42,362.323335963631,938.6935313977
"840",2015,535,46.6202372401658,-90.5920142702139,146.24,0.01,141.6,0.99,4.64000000000001,2325,97,38,242.603252385215,771.353370276523
"841",2015,536,47.3238018444925,-86.765883794354,145.45,0.01,146.23,0.99,-0.780000000000001,2326,96,39,97.5028447563073,581.873776776126
"842",2015,537,47.9578000244937,-82.8176553580113,146.97,0.01,148.5,0.99,-1.53,2327,120,29,177.083899576077,671.868019829566
"843",2015,538,48.5865921308426,-78.7499999980182,147.13,0.03,146.92,0.97,0.210000000000008,2328,123,31,195.967274518083,659.897485954979
