"","year","cell","cell_lat","cell_lng","gr_mn_all","gr_pall","gr_mn_for","gr_pfor","p_open","gr_mn_open","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"554",2009,738,44.1402918706975,-65.5800519324866,145.38,1,145.47,0.99,0.01,136.47,-9.0000000000002,1504,47,53,186.192406590111,678.88988668237
"555",2009,739,45.8181578991492,-63.2081616286461,144.28,1,144,0.92,0.08,147.5,3.49999999999986,1505,58,53,171.431029635529,695.481281010153
"556",2009,740,47.4513518013259,-60.6792006261634,147.64,1,147.18,0.92,0.08,152.93,5.74999999999963,1506,70,54,93.4645682113818,583.5806204159
"557",2010,487,49.9751478154166,-61.8189891890389,128.37,1,128.03,0.96,0.04,136.53,8.5,1585,63,26,51.5844159329533,391.736269682516
"558",2010,507,48.3185222794017,-93.0488899839306,136.44,1,136.38,0.98,0.02,139.38,2.99999999999977,1586,80,31,297.218368416266,699.304637702274
"559",2010,508,49.0717115252331,-89.1336983912323,138.74,1,138.78,1,0,NA,NA,1587,87,33,205.480561182218,608.658530969787
"560",2010,509,49.7299451365089,-85.0805221420807,136.41,1,137.25,0.97,0.03,109.25,-28,1588,95,28,249.789120131148,606.177089613732
"561",2010,512,49.7299451372615,-72.4194778549693,133.7,1,133.36,0.95,0.05,140.16,6.7999999999995,1591,95,19,190.801229195116,501.484220116174
"562",2010,513,49.0717115262395,-68.3663016055686,138.1,1,138.15,0.98,0.02,135.65,-2.50000000000043,1592,78,22,161.153160977197,542.20342292512
"563",2010,514,48.3185222805963,-64.4511100125928,142.48,1,142.48,0.99,0.01,142.48,3.69482222595252e-13,1593,57,34,132.808911967351,590.61543615231
"564",2010,534,45.8181578968882,-94.2918383779928,144.77,1,134.1,0.54,0.46,157.295652173913,23.1956521739131,1594,81,45,400.955475597792,898.725993466832
"565",2010,535,46.6202372401658,-90.5920142702139,136.33,1,136.33,0.99,0.01,136.330000000001,8.24229573481716e-13,1595,69,40,305.396999236259,765.823894076077
"566",2010,536,47.3238018444925,-86.7658837943541,137.41,1,137.4,0.99,0.01,138.399999999998,0.999999999998494,1596,69,55,193.410172996151,662.340375476377
"567",2010,537,47.9578000244938,-82.8176553580113,139.49,1,139.52,0.99,0.01,136.519999999999,-3.00000000000139,1597,93,36,291.457282804654,644.096877911933
"568",2010,538,48.5865921308426,-78.7499999980182,140.17,1,140.28,0.97,0.03,136.613333333333,-3.66666666666686,1598,94,33,273.222865055084,624.348471355444
"569",2010,539,47.9578000251635,-74.6823446390516,136.27,1,136.47,0.98,0.02,126.47,-9.99999999999963,1599,84,24,236.222320001728,591.613042760333
"570",2010,540,47.3238018454605,-70.7341162024827,136.99,1,137.02,0.95,0.05,136.42,-0.600000000000165,1600,72,23,227.310258768826,649.627446509871
"571",2010,541,46.6202372413531,-66.9079857263678,136.91,1,136.66,0.97,0.03,144.993333333334,8.33333333333374,1601,55,27,238.191579202382,716.290821598154
"572",2010,562,44.1402918686352,-91.9199480740028,139.65,1,124.37,0.45,0.55,152.151818181818,27.7818181818182,1602,77,52,490.57292252484,1020.82700518448
"573",2010,563,44.8891978391312,-88.2953307659256,133.61,1,132.35,0.74,0.26,137.196153846154,4.84615384615392,1603,71,47,375.956180336627,901.36016248255
"574",2010,564,45.5580435896312,-84.5586595325796,132.07,1,132.59,0.93,0.07,125.161428571428,-7.42857142857167,1604,67,48,343.797717949944,812.465611476703
"575",2010,565,46.1870092076203,-80.7130536184924,135.41,1,135.51,0.98,0.02,130.510000000001,-4.99999999999909,1605,72,52,309.000693250209,741.954245643242
"576",2010,566,46.1870092081857,-76.7869463785759,135.54,1,135.13,0.95,0.05,143.33,8.20000000000016,1606,76,36,323.791233125197,741.935901530257
"577",2010,567,45.5580435905451,-72.9413404642818,135.34,1,130.47,0.79,0.21,153.660476190476,23.1904761904762,1607,65,38,323.75341523215,796.613736561791
"578",2010,568,44.8891978402985,-69.2046692307013,130.49,1,130.52,0.99,0.01,127.520000000001,-2.99999999999889,1608,51,32,292.468127051148,798.097262537655
"579",2010,589,41.5914814738607,-93.0964601408555,142.57,1,109.21,0.15,0.85,148.457058823529,39.2470588235294,1609,67,64,622.343046877336,1200.50748112647
"580",2010,590,42.4255736420171,-89.6927335499158,139.08,1,116.89,0.23,0.77,145.708181818182,28.8181818181818,1610,59,64,573.638490293693,1146.68624345741
"581",2010,591,43.1334602429176,-86.1445569064626,130.18,1,124.66,0.65,0.35,140.431428571429,15.7714285714286,1611,54,65,467.449288987524,1058.45882771782
"582",2010,592,43.7827146670404,-82.4962552442126,139.56,1,124.96,0.35,0.65,147.421538461538,22.4615384615385,1612,58,60,401.064966599471,941.310253663975
"583",2010,593,44.4260057265326,-78.7499999978607,130.25,1,128.1,0.81,0.19,139.415789473684,11.3157894736843,1613,54,58,365.93317608951,883.129613868585
"584",2010,594,43.7827146678839,-75.0037447526642,126.08,1,126.2,0.93,0.07,124.485714285714,-1.71428571428585,1614,56,46,370.772624552063,859.410273122441
"585",2010,595,43.1334602440522,-71.3554430901979,124.52,1,124.5,0.99,0.01,126.5,1.99999999999994,1615,37,48,393.445360081236,934.15685168531
"586",2010,616,39.0182853806001,-94.233372640393,123.41,1,107.55,0.4,0.6,133.983333333333,26.4333333333333,1616,32,80,761.558965422194,1435.44641914144
"587",2010,617,39.9013629432319,-90.9604566621439,136.53,1,108.63,0.26,0.74,146.332702702703,37.7027027027027,1617,34,86,757.487503510205,1352.15271512801
"588",2010,618,40.6811083428193,-87.5982717795414,149.11,1,111.53,0.1,0.9,153.285555555556,41.7555555555556,1618,44,81,675.401574044955,1268.95508997492
"589",2010,619,41.3602908290039,-84.1263735168693,146.07,1,115.95,0.16,0.84,151.807142857143,35.8571428571428,1619,46,71,600.298040707915,1176.22474811988
"590",2010,620,42.005208471077,-80.5643406598932,127.37,1,118.28,0.71,0.29,149.624827586207,31.3448275862069,1620,50,81,464.191358580252,1039.78846751999
"591",2010,621,42.0052084718332,-76.9356593369912,122.13,1,121.43,0.92,0.08,130.18,8.74999999999989,1621,49,57,469.282250323765,950.436297937207
"592",2010,622,41.3602908300926,-73.3736264798146,118.41,1,118.34,0.98,0.02,121.839999999999,3.49999999999943,1622,30,80,497.568192797371,1090.60385021373
"593",2010,644,37.3548453039452,-92.207396992102,105.77,1,105.73,0.97,0.03,107.063333333333,1.33333333333323,1623,18,96,829.364652053221,1460.66205621703
"594",2010,645,38.185511830815,-88.9526017248609,131.11,1,106.69,0.35,0.65,144.259230769231,37.5692307692308,1624,22,93,863.505111018667,1437.90540322143
"595",2010,646,38.9133345719446,-85.6252957885435,119.79,1,106.03,0.6,0.4,140.43,34.4,1625,29,89,784.816575085142,1372.10451277178
"596",2010,647,39.5762282432288,-82.228512671223,119.2,1,112.07,0.76,0.24,141.778333333333,29.7083333333334,1626,33,75,673.915913476941,1208.47181139128
"597",2010,648,40.2321033043929,-78.7499999977146,114.91,1,115.36,0.94,0.0600000000000001,107.86,-7.49999999999994,1627,38,78,604.473193072609,1132.8580676536
"598",2010,649,39.5762282442583,-75.2714873254758,114.94,1,109.42,0.8,0.2,137.02,27.6,1628,15,94,680.108817873792,1312.87947633291
"599",2010,672,35.6719141750947,-90.3080436912314,135.02,1,104.49,0.37,0.63,152.950317460317,48.4603174603175,1630,11,107,1033.96359641679,1633.42694459818
"600",2010,673,36.4507394369357,-87.063122007697,107.39,1,104.42,0.84,0.16,122.9825,18.5625,1631,11,99,919.148848072914,1511.02645012966
"601",2010,674,37.1280761088605,-83.7632953205549,109.88,1,109.94,0.98,0.02,106.94,-2.99999999999993,1632,21,96,817.538729917811,1384.8518939782
"602",2010,675,37.7871442771923,-80.4397747302607,114.49,1,114.96,0.97,0.03,99.2933333333335,-15.6666666666665,1633,28,84,681.29125250421,1202.71911741165
"603",2010,676,37.7871442781489,-77.0602252664455,107.01,1,105.68,0.94,0.0600000000000001,127.846666666667,22.1666666666665,1634,3,108,875.976830102832,1460.29295368352
"604",2010,702,35.3305934931474,-82.0025583843541,107.21,1,107.31,0.99,0.01,97.3099999999987,-10.0000000000013,1639,3,102,864.085754428033,1437.64653011223
"605",2010,703,35.9983013483697,-78.7499999975762,109.94,1,106.51,0.9,0.1,140.81,34.2999999999999,1640,1,109,982.550064299513,1541.22932773234
"606",2010,733,35.330593494296,-75.4974416214384,124.7,1,117.52,0.78,0.22,150.156363636364,32.6363636363637,1648,0,130,964.9627261909,1524.2803572573
"607",2010,734,37.1280761101847,-73.7367046853622,133.68,1,130.55,0.71,0.29,141.343103448276,10.7931034482758,NA,NA,NA,NA,NA
"608",2010,736,40.6811083445034,-69.9017282266508,127.2,1,127.05,0.95,0.05,130.05,3.00000000000013,1649,20,93,425.615696897009,1099.11063623844
"609",2010,738,44.1402918706975,-65.5800519324866,136.3,1,136.39,0.99,0.01,127.390000000002,-8.9999999999975,1650,31,57,228.5092663225,744.953018865204
"610",2010,739,45.8181578991492,-63.2081616286461,140.21,1,140.13,0.93,0.07,141.272857142857,1.14285714285742,1651,45,52,176.623780427081,770.787333730325
"611",2010,740,47.4513518013259,-60.6792006261634,148.62,1,148.53,0.92,0.08,149.655,1.125,1652,47,46,83.1193856799761,611.75240882657
"612",2011,487,49.9751478154166,-61.8189891890389,149.87,1,149.6,0.96,0.04,156.35,6.75000000000034,1731,83,41,32.1078874969001,346.739369871894
"613",2011,507,48.3185222794017,-93.0488899839306,145.06,1,145.04,0.98,0.02,146.040000000001,1.00000000000057,1732,106,34,226.700753170357,749.005676900239
"614",2011,508,49.0717115252331,-89.1336983912323,151.38,1,151.4,1,0,NA,NA,1733,109,32,133.397688415502,635.258455673219
"615",2011,509,49.7299451365089,-85.0805221420807,148.44,1,148.98,0.97,0.03,130.98,-17.9999999999996,1734,107,22,176.38652373325,614.630393175774
"616",2011,512,49.7299451372615,-72.4194778549693,150.84,1,150.63,0.95,0.05,154.83,4.1999999999999,1737,110,22,133.728329773203,494.177597531381
"617",2011,513,49.0717115262395,-68.3663016055686,151.41,1,151.5,0.98,0.02,147,-4.50000000000026,1738,103,30,83.0492798132804,488.794372274224
"618",2011,514,48.3185222805963,-64.4511100125928,150.79,1,150.75,0.99,0.01,154.749999999998,3.99999999999838,1739,80,48,79.3592510614072,526.53312193231
"619",2011,534,45.8181578968882,-94.2918383779928,153.11,1,141.06,0.54,0.46,167.255652173913,26.1956521739131,1740,101,38,303.133043734151,922.796265330913
"620",2011,535,46.6202372401658,-90.5920142702139,146.03,1,145.97,0.99,0.01,151.97,5.99999999999989,1741,93,34,211.048762365249,775.51208250742
"621",2011,536,47.3238018444925,-86.7658837943541,147.71,1,147.75,0.99,0.01,143.75,-4.00000000000011,1742,88,53,121.950739951292,626.43694677746
"622",2011,537,47.9578000244938,-82.8176553580113,149.87,1,149.87,0.99,0.01,149.870000000001,1.22213350550737e-12,1743,104,26,207.694030407575,655.414976631411
"623",2011,538,48.5865921308426,-78.7499999980182,149.49,1,149.48,0.97,0.03,149.813333333334,0.333333333333655,1744,108,25,208.856283082211,621.599720587803
"624",2011,539,47.9578000251635,-74.6823446390516,148.93,1,148.84,0.98,0.02,153.34,4.49999999999989,1745,104,23,184.367596539044,590.523791481405
"625",2011,540,47.3238018454605,-70.7341162024827,147.4,1,147.27,0.95,0.05,149.87,2.60000000000008,1746,97,32,154.730272778148,616.646982155398
"626",2011,541,46.6202372413531,-66.9079857263678,146.8,1,146.59,0.97,0.03,153.590000000001,7.00000000000063,1747,83,41,162.176800164635,662.049952144985
"627",2011,562,44.1402918686352,-91.9199480740028,150,1,135.92,0.45,0.55,161.52,25.6,1748,88,44,394.398111456389,995.293824122464
"628",2011,563,44.8891978391312,-88.2953307659256,145.1,1,142.66,0.74,0.26,152.044615384615,9.38461538461539,1749,86,47,265.670985924948,880.450506435643
"629",2011,564,45.5580435896312,-84.5586595325796,142.36,1,142.75,0.93,0.07,137.178571428572,-5.57142857142819,1750,84,49,224.198859951769,790.475852657774
"630",2011,565,46.1870092076203,-80.7130536184924,142.96,1,143.01,0.98,0.02,140.51,-2.49999999999966,1751,92,45,220.898645026511,757.058257521088
"631",2011,566,46.1870092081857,-76.7869463785759,142.95,1,142.5,0.95,0.05,151.5,8.99999999999963,1752,97,28,271.56288399875,759.237103009473
"632",2011,567,45.5580435905451,-72.9413404642818,144.49,1,139.61,0.79,0.21,162.848095238095,23.2380952380952,1753,83,37,286.58868073679,800.323422143865
"633",2011,568,44.8891978402985,-69.2046692307013,140.38,1,140.41,0.99,0.01,137.41,-3.00000000000026,1754,71,43,219.118060157609,753.717980968709
"634",2011,589,41.5914814738607,-93.0964601408555,151.24,1,121.8,0.15,0.85,156.435294117647,34.6352941176471,1755,65,53,528.494810952095,1158.41732313525
"635",2011,590,42.4255736420171,-89.6927335499158,148.75,1,129.9,0.23,0.77,154.380519480519,24.4805194805195,1756,64,53,461.404306604962,1088.01933507417
"636",2011,591,43.1334602429176,-86.1445569064626,140.13,1,134.73,0.65,0.35,150.158571428571,15.4285714285714,1757,67,57,365.09546427565,990.677234253686
"637",2011,592,43.7827146670404,-82.4962552442126,148.81,1,134.77,0.35,0.65,156.37,21.6,1758,75,50,304.404056357573,915.002926896024
"638",2011,593,44.4260057265326,-78.7499999978607,138.48,1,136.76,0.81,0.19,145.812631578947,9.05263157894737,1759,74,47,282.052248114914,896.92397312323
"639",2011,594,43.7827146678839,-75.0037447526642,134.38,1,134.41,0.93,0.07,133.981428571429,-0.428571428571416,1760,72,45,334.049446297002,866.334287984523
"640",2011,595,43.1334602440522,-71.3554430901979,135.13,1,135.12,0.99,0.01,136.12,0.999999999999545,1761,53,41,335.496901709858,897.499108924617
"641",2011,616,39.0182853806001,-94.233372640393,124.89,1,113.48,0.4,0.6,132.496666666667,19.0166666666667,1762,35,71,701.613693602756,1397.63258270473
"642",2011,617,39.9013629432319,-90.9604566621439,139.54,1,116.01,0.26,0.74,147.807297297297,31.7972972972973,1763,41,68,652.108931921695,1295.94460918543
"643",2011,618,40.6811083428193,-87.5982717795414,160.68,1,125.71,0.1,0.9,164.565555555556,38.8555555555556,1764,55,66,567.988898598354,1187.6722501012
"644",2011,619,41.3602908290039,-84.1263735168693,162.39,1,129.6,0.16,0.84,168.635714285714,39.0357142857143,1765,62,58,497.739836688049,1131.67157530878
"645",2011,620,42.005208471077,-80.5643406598932,137.11,1,128.91,0.71,0.29,157.185862068966,28.2758620689656,1766,68,64,388.545788709087,1036.73021213479
"646",2011,621,42.0052084718332,-76.9356593369912,132.55,1,132.02,0.92,0.08,138.645,6.62500000000006,1767,62,53,418.489716914573,963.5095566509
"647",2011,622,41.3602908300926,-73.3736264798146,129.1,1,129.05,0.98,0.02,131.549999999999,2.49999999999918,1768,37,64,457.345178073676,1057.51575428123
"648",2011,644,37.3548453039452,-92.207396992102,111.13,1,111.29,0.97,0.03,105.956666666666,-5.3333333333337,1769,16,87,767.890648440508,1395.85549062079
"649",2011,645,38.185511830815,-88.9526017248609,138.64,1,113.13,0.35,0.65,152.376153846154,39.2461538461538,1770,27,86,776.504492671377,1354.53798413647
"650",2011,646,38.9133345719446,-85.6252957885435,130.68,1,114.76,0.6,0.4,154.56,39.8,1771,32,79,692.523321818734,1274.14343129246
"651",2011,647,39.5762282432288,-82.228512671223,130.8,1,121.41,0.77,0.23,162.236086956522,40.8260869565218,1772,41,62,615.036518024325,1164.21683189534
"652",2011,648,40.2321033043929,-78.7499999977146,123.35,1,123.87,0.94,0.0600000000000001,115.203333333333,-8.6666666666668,1773,42,63,555.660206077264,1094.97931034243
"653",2011,649,39.5762282442583,-75.2714873254758,120.37,1,117.77,0.8,0.2,130.77,13,1774,19,80,657.582868597883,1276.77180987783
"654",2011,672,35.6719141750947,-90.3080436912314,140.45,1,107.32,0.37,0.63,159.907301587302,52.5873015873016,1776,11,109,950.602332206718,1529.97256885107
"655",2011,673,36.4507394369357,-87.063122007697,108.91,1,105.94,0.84,0.16,124.5025,18.5625,1777,12,98,857.880879953068,1408.71001383545
"656",2011,674,37.1280761088605,-83.7632953205549,110.93,1,111.03,0.98,0.02,106.03,-4.99999999999959,1778,21,97,753.523651461711,1274.67791009181
"657",2011,675,37.7871442771923,-80.4397747302607,119.1,1,119.63,0.97,0.03,101.963333333334,-17.6666666666665,1779,32,76,636.590981298297,1129.28863017401
"658",2011,676,37.7871442781489,-77.0602252664455,114.23,1,113.36,0.94,0.0600000000000001,127.86,14.5000000000001,1780,4,99,814.878093873739,1412.46970783742
"659",2011,702,35.3305934931474,-82.0025583843541,106.56,1,106.72,0.99,0.01,90.7200000000002,-15.9999999999998,1785,5,102,837.833358456129,1360.93461819348
"660",2011,703,35.9983013483697,-78.7499999975762,113.72,1,110.62,0.9,0.1,141.62,30.9999999999999,1786,0,102,909.258665383931,1467.17337796298
"661",2011,733,35.330593494296,-75.4974416214384,120.98,1,116.65,0.78,0.22,136.331818181818,19.6818181818182,1794,1,123,955.316622212357,1541.85213511928
"662",2011,734,37.1280761101847,-73.7367046853622,138.07,1,133.69,0.73,0.27,149.912222222222,16.2222222222222,NA,NA,NA,NA,NA
"663",2011,736,40.6811083445034,-69.9017282266508,137.45,1,137.32,0.95,0.05,139.92,2.60000000000008,1795,16,76,355.098753300181,1047.97494654355
"664",2011,738,44.1402918706975,-65.5800519324866,141.91,1,141.97,0.99,0.01,135.97,-5.99999999999974,1796,42,61,186.399783883868,697.837630962102
"665",2011,739,45.8181578991492,-63.2081616286461,142.87,1,142.45,0.92,0.08,147.7,5.25000000000011,1797,50,57,131.146242543387,701.827039331341
"666",2011,740,47.4513518013259,-60.6792006261634,149.3,1,148.74,0.92,0.08,155.74,7.0000000000002,1798,56,62,70.9504385770017,530.891591562488
"667",2012,487,49.9751478154166,-61.8189891890389,140.23,1,139.96,0.96,0.04,146.709999999999,6.74999999999935,1877,99,34,73.6639711019857,454.13280909429
"668",2012,507,48.3185222794017,-93.0488899839306,137.6,1,137.49,0.98,0.02,142.989999999999,5.49999999999881,1878,78,32,283.511032357871,758.534416453428
"669",2012,508,49.0717115252331,-89.1336983912323,147.54,1,147.56,1,0,NA,NA,1879,91,37,167.780316950663,679.034827147151
"670",2012,509,49.7299451365089,-85.0805221420807,144.73,1,145.38,0.97,0.03,123.713333333333,-21.6666666666669,1880,101,37,211.644899876815,635.300787399251
"671",2012,512,49.7299451372615,-72.4194778549693,141.83,1,141.52,0.95,0.05,147.72,6.19999999999976,1883,103,31,198.400088559925,530.312150641141
"672",2012,513,49.0717115262395,-68.3663016055686,140.7,1,140.8,0.98,0.02,135.799999999999,-5.00000000000114,1884,101,36,152.420905048805,590.444500444867
"673",2012,514,48.3185222805963,-64.4511100125928,143.57,1,143.57,0.99,0.01,143.57,-3.97903932025656e-13,1885,86,46,153.053148950543,653.250879671742
"674",2012,534,45.8181578968882,-94.2918383779928,143.23,1,131.56,0.54,0.46,156.929565217391,25.3695652173913,1886,47,44,415.166234509225,979.976117356496
"675",2012,535,46.6202372401658,-90.5920142702139,134.65,1,134.61,0.99,0.01,138.61,3.99999999999977,1887,64,41,294.010084073359,796.903037701844
"676",2012,536,47.3238018444925,-86.7658837943541,139.25,1,139.3,0.99,0.01,134.299999999999,-5.00000000000119,1888,51,54,186.046203364007,713.959708047893
"677",2012,537,47.9578000244938,-82.8176553580113,143.3,1,143.34,1,0,NA,NA,1889,91,43,261.697908702279,661.315101395288
"678",2012,538,48.5865921308426,-78.7499999980182,143.56,1,143.68,0.97,0.03,139.68,-3.99999999999977,1890,95,39,263.188242628424,610.98847250189
"679",2012,539,47.9578000251635,-74.6823446390516,142.49,1,142.51,0.98,0.02,141.510000000001,-0.999999999999147,1891,89,35,239.155631495127,607.768881809189
"680",2012,540,47.3238018454605,-70.7341162024827,140.83,1,140.94,0.95,0.05,138.74,-2.19999999999987,1892,84,37,215.611663272425,684.831198243442
"681",2012,541,46.6202372413531,-66.9079857263678,142.6,1,142.38,0.97,0.03,149.713333333333,7.33333333333317,1893,69,42,207.660677647016,766.583589944362
"682",2012,562,44.1402918686352,-91.9199480740028,136.96,1,121.27,0.45,0.55,149.797272727273,28.5272727272727,1894,39,57,522.702401008291,1058.34781179147
"683",2012,563,44.8891978391312,-88.2953307659256,130.42,1,128.81,0.74,0.26,135.002307692308,6.19230769230762,1895,39,56,385.371383474225,919.733912005545
"684",2012,564,45.5580435896312,-84.5586595325796,135.17,1,135.9,0.93,0.07,125.471428571428,-10.4285714285717,1896,37,57,306.959772097227,849.381088436954
"685",2012,565,46.1870092076203,-80.7130536184924,137.9,1,137.98,0.98,0.02,133.980000000001,-3.99999999999901,1897,56,60,289.854497282382,791.851665050256
"686",2012,566,46.1870092081857,-76.7869463785759,138.81,1,138.62,0.95,0.05,142.42,3.80000000000007,1898,70,45,320.000025139381,783.199583168473
"687",2012,567,45.5580435905451,-72.9413404642818,139.82,1,136,0.79,0.21,154.190476190476,18.1904761904762,1899,54,48,321.555074411099,836.419143435845
"688",2012,568,44.8891978402985,-69.2046692307013,139.16,1,139.19,0.99,0.01,136.189999999999,-3.00000000000097,1900,44,52,247.69406992794,820.96591242856
"689",2012,589,41.5914814738607,-93.0964601408555,133.95,1,98.64,0.15,0.85,140.181176470588,41.5411764705882,1901,21,69,674.260793330042,1199.36145297571
"690",2012,590,42.4255736420171,-89.6927335499158,130.47,1,106.86,0.23,0.77,137.522337662338,30.6623376623377,1902,19,68,589.79678565116,1151.30146981947
"691",2012,591,43.1334602429176,-86.1445569064626,126.57,1,120.94,0.65,0.35,137.025714285714,16.0857142857143,1903,18,76,471.121446555814,1059.91274112454
"692",2012,592,43.7827146670404,-82.4962552442126,140.14,1,125.05,0.35,0.65,148.265384615385,23.2153846153846,1904,24,77,384.122629587014,943.645184950958
"693",2012,593,44.4260057265326,-78.7499999978607,132.64,1,131.45,0.81,0.19,137.713157894737,6.26315789473685,1905,32,64,358.374617540701,926.339032000901
"694",2012,594,43.7827146678839,-75.0037447526642,130.56,1,130.75,0.93,0.07,128.035714285714,-2.71428571428575,1906,26,57,366.022394228978,898.43142113397
"695",2012,595,43.1334602440522,-71.3554430901979,130.79,1,130.78,0.99,0.01,131.78,1.00000000000043,1907,19,58,360.166361954266,949.65050002622
"696",2012,616,39.0182853806001,-94.233372640393,102.01,1,92.39,0.41,0.59,108.695084745763,16.3050847457627,1908,7,88,866.366835195862,1420.16586929481
"697",2012,617,39.9013629432319,-90.9604566621439,120.6,1,95.76,0.27,0.73,129.787397260274,34.027397260274,1909,10,88,780.510308726395,1342.12413085926
"698",2012,618,40.6811083428193,-87.5982717795414,144.3,1,100.79,0.1,0.9,149.134444444444,48.3444444444444,1910,12,91,671.020068205948,1226.15182916297
"699",2012,619,41.3602908290039,-84.1263735168693,146.82,1,107.09,0.16,0.84,154.387619047619,47.297619047619,1911,13,85,591.415522795457,1156.67080910637
"700",2012,620,42.005208471077,-80.5643406598932,126.71,1,117.75,0.71,0.29,148.646551724138,30.8965517241379,1912,19,94,471.535639295406,1049.03010024829
"701",2012,621,42.0052084718332,-76.9356593369912,125.95,1,124.96,0.92,0.08,137.335,12.3750000000001,1913,15,69,448.143411000632,988.934429534619
"702",2012,622,41.3602908300926,-73.3736264798146,124.37,1,124.29,0.98,0.02,128.29,3.99999999999967,1914,11,78,458.263040793864,1089.88829459349
"703",2012,644,37.3548453039452,-92.207396992102,91.82,1,91.92,0.97,0.03,88.5866666666662,-3.33333333333381,1915,3,104,875.11778477595,1427.83107372081
"704",2012,645,38.185511830815,-88.9526017248609,112.15,1,90.44,0.39,0.61,126.030163934426,35.5901639344262,1916,3,110,860.151342517092,1388.78579841519
"705",2012,646,38.9133345719446,-85.6252957885435,110.65,1,95.76,0.62,0.38,134.944210526316,39.1842105263158,1917,7,103,757.965677285062,1307.57602164391
"706",2012,647,39.5762282432288,-82.228512671223,115.99,1,107.33,0.77,0.23,144.982173913043,37.6521739130435,1918,8,94,652.744001142999,1190.04686001945
"707",2012,648,40.2321033043929,-78.7499999977146,116.14,1,115.96,0.94,0.0600000000000001,118.96,3,1919,8,90,560.220103895485,1106.39657026336
"708",2012,649,39.5762282442583,-75.2714873254758,120.46,1,115.52,0.8,0.2,140.22,24.7,1920,4,104,623.795229035403,1304.62935952884
"709",2012,672,35.6719141750947,-90.3080436912314,123.11,1,88.09,0.37,0.63,143.677301587302,55.5873015873016,1922,0,141,1049.81301408878,1539.91320924281
"710",2012,673,36.4507394369357,-87.063122007697,91.91,1,88.46,0.85,0.15,111.46,23,1923,0,123,923.902829330582,1427.31187706294
"711",2012,674,37.1280761088605,-83.7632953205549,99.52,1,99.5,0.98,0.02,100.499999999999,0.99999999999946,1924,2,125,790.418647064608,1289.24431226986
"712",2012,675,37.7871442771923,-80.4397747302607,113.13,1,113.57,0.97,0.03,98.9033333333333,-14.6666666666667,1925,4,96,621.557442377263,1138.97984370857
"713",2012,676,37.7871442781489,-77.0602252664455,110.97,1,109.51,0.94,0.0600000000000001,133.843333333333,24.3333333333333,1926,0,118,789.256314960776,1433.48109767708
"714",2012,702,35.3305934931474,-82.0025583843541,99.47,1,99.59,0.99,0.01,87.5900000000001,-11.9999999999999,1931,1,126,826.399625790026,1327.05424256379
"715",2012,703,35.9983013483697,-78.7499999975762,111.37,1,106.79,0.9,0.1,152.59,45.8,1932,0,128,864.988381954314,1444.33895134335
"716",2012,733,35.330593494296,-75.4974416214384,126.19,1,120.1,0.78,0.22,147.781818181818,27.6818181818182,1940,0,160,892.66126923014,1528.54341262928
"717",2012,734,37.1280761101847,-73.7367046853622,143.61,1,138.86,0.74,0.26,157.129230769231,18.2692307692307,NA,NA,NA,NA,NA
"718",2012,736,40.6811083445034,-69.9017282266508,134.62,1,134.57,0.95,0.05,135.57,1.00000000000034,1941,4,100,360.382910644068,1081.59430262866
"719",2012,738,44.1402918706975,-65.5800519324866,143.17,1,143.27,0.99,0.01,133.269999999999,-10.0000000000013,1942,29,61,216.482984194727,799.589259506886
"720",2012,739,45.8181578991492,-63.2081616286461,142.18,1,142.06,0.93,0.07,143.774285714286,1.71428571428581,1943,41,61,183.270799370547,829.16210609964
"721",2012,740,47.4513518013259,-60.6792006261634,141.11,1,140.89,0.92,0.08,143.64,2.75000000000034,1944,52,53,95.394931335626,700.329109753854
"722",2013,487,49.9751478154166,-61.8189891890389,140.36,1,140.16,0.96,0.04,145.16,5.00000000000048,2023,94,41,39.9747985763452,334.146416950595
"723",2013,507,48.3185222794017,-93.0488899839306,152.3,1,152.15,0.98,0.02,159.65,7.50000000000045,2024,109,22,209.116421088484,725.654510768726
"724",2013,508,49.0717115252331,-89.1336983912323,157.95,1,157.95,1,0,NA,NA,2025,108,25,108.030362493947,563.803495453408
"725",2013,509,49.7299451365089,-85.0805221420807,154.69,1,155.02,0.97,0.03,144.019999999999,-11.0000000000007,2026,116,23,118.931772217189,532.882017902202
"726",2013,512,49.7299451372615,-72.4194778549693,143.18,1,142.85,0.95,0.05,149.45,6.60000000000036,2029,111,32,127.074641564122,467.917126641981
"727",2013,513,49.0717115262395,-68.3663016055686,146.41,1,146.48,0.98,0.02,142.98,-3.50000000000009,2030,101,34,96.4756986193606,477.779623062913
"728",2013,514,48.3185222805963,-64.4511100125928,149.65,1,149.63,0.99,0.01,151.63,1.99999999999997,2031,87,42,102.034379239114,542.900544287796
"729",2013,534,45.8181578968882,-94.2918383779928,159.85,1,150.14,0.54,0.46,171.248695652174,21.1086956521739,2032,93,35,288.447977856699,953.436159093459
"730",2013,535,46.6202372401658,-90.5920142702139,150.95,1,150.86,0.99,0.01,159.859999999997,8.99999999999747,2033,90,31,194.853491806679,721.07088887105
"731",2013,536,47.3238018444925,-86.7658837943541,151.96,1,151.95,0.99,0.01,152.950000000001,1.00000000000117,2034,83,46,97.6986826896511,550.672191959136
